author_key,display_name,authorChannelId,n_comments,cluster,avg_len,reply_share,mean_likes,sent_mean,sent_std,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,sample_comment
UCKFNMY0DKMMqZeOyehC8UIA,@ChrisTurner-w9z,UCKFNMY0DKMMqZeOyehC8UIA,1,4,5.0,0.0,5.0,0.3612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,You look like Kylie Minogue.
UCKGKoVm4W293v2imAJjUThg,@Krishnapriya-pt3ux,UCKGKoVm4W293v2imAJjUThg,1,0,2.0,0.0,0.0,0.3818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall 😌🫶
UCKQYPKbFfKzXBS3vCVaXCcA,@Valentina-vy6xc,UCKQYPKbFfKzXBS3vCVaXCcA,1,3,7.0,0.0,7.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Is that white powder on her roots?
UCKilUqSZOhG5G1Aoqo4tANA,@tinygladiator7984,UCKilUqSZOhG5G1Aoqo4tANA,1,2,6.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BRAD MANDO NEEDDSS TO SEE THIS
UCL-L6NgEM8hOrnqEhOSvSnw,@lesleayschofield9384,UCL-L6NgEM8hOrnqEhOSvSnw,1,1,16.0,0.0,3.0,0.9571,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Your hair looks amazing. I love this product. Would to buy one they look amazing 😊
UCL87YowC8NvNTgrdtOciGEA,@melaniexoxo,UCL87YowC8NvNTgrdtOciGEA,1,2,23.0,0.0,7.0,0.6966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Wouldn’t sectioning into 4 work better? This seems like it has a lot of overlap for retouches. I’m guessing the formula is different?
UCLCWkpHNwMyW8KYlf5lA0OQ,@margaritaloredo8648,UCLCWkpHNwMyW8KYlf5lA0OQ,1,4,11.0,0.0,4.0,0.8555,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I got mine to try it and I love it ❤
UCLI7oCX1cVIlIVmJAYWEBDA,@xFearcave,UCLI7oCX1cVIlIVmJAYWEBDA,1,2,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,W W!!
UCLpGcdXA8jSzg0pyQiv34Tw,@dipu1329,UCLpGcdXA8jSzg0pyQiv34Tw,1,4,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ashwariya always
UCLpNCrt-3TA_zCgMpA4FcVQ,@4sisters79,UCLpNCrt-3TA_zCgMpA4FcVQ,1,1,2.0,0.0,0.0,0.8555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya ❤❤
UCLrcDM6Zz1lI2qRuRwYnwgQ,@ESTRELAXTAROT,UCLrcDM6Zz1lI2qRuRwYnwgQ,1,4,16.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tem tanta modelo boa iniciando e eles chamam alguem que nem precisa da droga do dinheiro
UCLylrJCXqDIAEK9NA6ei4Mw,@permadiriki,UCLylrJCXqDIAEK9NA6ei4Mw,1,0,2.0,0.0,0.0,0.6908,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nice 😂
UCM-T-1-xx9pnI91rJbXNhqw,@elybarrera3061,UCM-T-1-xx9pnI91rJbXNhqw,1,2,12.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Todas hermosas pero aishawaya Ray , una seguridad y belleza impactante ❤"
UCMAUftvLBFIEJBUj3AG5fDQ,@marieeconomus8688,UCMAUftvLBFIEJBUj3AG5fDQ,1,2,14.0,0.0,0.0,-0.4404,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Can you tear the cartilage open and use the contents if it is defective.
UCMFVyHjBmfASBcX2jEe4E_w,@xkellyxx95,UCMFVyHjBmfASBcX2jEe4E_w,1,3,16.0,0.0,2.0,0.8478,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This seems super cool! I’d be interested in trying it. Can’t wait until it is available
UCMFdcV8cwVEoq7c1OfKWicw,@darryl2346,UCMFdcV8cwVEoq7c1OfKWicw,1,0,3.0,0.0,0.0,0.8957,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Smart &amp; Beautiful❤
UCMIrWtj8-OsF1wQgFfLpmxA,@joniharen3163,UCMIrWtj8-OsF1wQgFfLpmxA,1,4,6.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Can you use your own color??
UCMOiVgzr3_khwTIml6EQBEg,@brakkahnikko2690,UCMOiVgzr3_khwTIml6EQBEg,1,1,22.0,0.0,4.0,0.4215,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,You still have to part it in small sections or it will just be on the same piece brushing it back lol
UCMOqyg-2K2naGgxAUx352BQ,@Ibrahim-mb1gw,UCMOqyg-2K2naGgxAUx352BQ,1,2,1.0,0.0,0.0,0.7184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,😍😍
UCMPhkY_KW8CZ2llkIsRcDSQ,@isabellechaisson,UCMPhkY_KW8CZ2llkIsRcDSQ,1,2,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,W vid btw
UCMljMBNFSsnY7zxCafR77RA,@charlieselvraj6711,UCMljMBNFSsnY7zxCafR77RA,1,4,8.0,0.0,0.0,0.9451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya Rai 😍😍😍😍 best face for loreal paris
UCMsSRl8i5d7m7cQTRkbZCCg,@OmarKhaled-i5v,UCMsSRl8i5d7m7cQTRkbZCCg,1,7,4.0,0.0,0.0,0.5859,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Yasmin Sabri , wow"
UCMtObcEGFE59XVOtfHn6Qxw,@SofiaArgentieri,UCMtObcEGFE59XVOtfHn6Qxw,1,6,18.0,0.0,0.0,0.6988,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,I bought L’Oréal skincare today and I’ve tried the hydra genius aloe water moisturiser and I love it!!
UCMuHC7gkncF0je0CLxbV0lw,@Tessyglamour33,UCMuHC7gkncF0je0CLxbV0lw,1,1,8.0,0.0,5.0,0.9953,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I love you Temi Otedola!!!!!!!!🥰🥰🥰🥰❤️❤️❤️❤️ you nailed it🥰❤️❤️✨✨✨✨✨✨✨
UCN1tTUPFkLc2CiiVZvb6Lgg,@akosuaaboraa2543,UCN1tTUPFkLc2CiiVZvb6Lgg,1,4,3.0,0.0,2.0,0.636,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I’m loving it!
UCNCPJRJ-pY4yOPmX5cjTwJQ,@Jane-k6r6b,UCNCPJRJ-pY4yOPmX5cjTwJQ,1,5,6.0,0.0,1.0,-0.1531,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Miss seeing you on tv news.
UCNDvbp9I2iEoDpYx7Tp8rjQ,@Preppygirlslay_1,UCNDvbp9I2iEoDpYx7Tp8rjQ,1,4,8.0,0.0,14.0,0.8168,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bruh that’s so cute u are so helpful
UCNw1UbPm-a45-2BS_XeYlMg,@RubyWilson777,UCNw1UbPm-a45-2BS_XeYlMg,1,4,12.0,0.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Or you could literally just put the dye on with your hands
UCNyclIaFAHDMBh1Pcr8wTgw,@ItsyogirlLilyxoxo,UCNyclIaFAHDMBh1Pcr8wTgw,1,2,2.0,0.0,4.0,0.8481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gorgeous ❤
UCO4-auG4z8i6ID6zL31_b3w,@The_Airplane_Nerd3,UCO4-auG4z8i6ID6zL31_b3w,1,1,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What the sigma?
UCO9jRtUPqNLqsBQlFOyEMrg,@Fat_mouse,UCO9jRtUPqNLqsBQlFOyEMrg,1,1,6.0,0.0,9.0,0.9451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky was stunning as always ❤❤❤
UCOB_6YK-xqNz6T_Q5L6-V9w,@evaandabbyy,UCOB_6YK-xqNz6T_Q5L6-V9w,1,2,3.0,0.0,2.0,0.6369,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I LOVE KENDALL
UCOCcK3ZcAykRl9HLlOUz1Jw,@disha8574,UCOCcK3ZcAykRl9HLlOUz1Jw,1,0,15.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Where ever is a mention of three ladies....aishwarya Is one 1st place that&#39;s the aura❤
UCOJav846q7_PpxYP5H9-ShA,@Charlydx21,UCOJav846q7_PpxYP5H9-ShA,1,0,17.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,You didn’t even pull your hair back afterwards to see if all that snow was covered 💁‍♂️
UCOKadXcoqSjdMZ_G5pcTlDg,@CameronVanWyk-e2d,UCOKadXcoqSjdMZ_G5pcTlDg,1,2,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,🥱🥱🥱🥱
UCOTL9ipK85CPHrTuieOHFXA,@shemarlosscott2656,UCOTL9ipK85CPHrTuieOHFXA,3,8,4.0,0.0,1.3333333333333333,0.7761,0.0441672955930063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Samantha Win Is Stunning
UCOU3whtBkyutBTzoT8vya_Q,@actionCHEESE1,UCOU3whtBkyutBTzoT8vya_Q,1,0,9.0,0.0,0.0,0.636,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Was this made as a joke? Because it’s hilarious!
UCOVQ2Cw5ZpnLC6JYfgYMQRA,@alicjadybula,UCOVQ2Cw5ZpnLC6JYfgYMQRA,1,1,4.0,0.0,0.0,0.3412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not one redhead? :(
UCOWZQxy2LLvxyTuJY78R6Gg,@Vicky_LA_Barbosa,UCOWZQxy2LLvxyTuJY78R6Gg,1,2,25.0,0.0,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The time will come, for everyone to find out the lie Cara has done.<br>Some one tell Cara, &quot;if i cant have it, she cant either&quot;..."
UCOY-RUSFrUxvqU8uJHJ7iUw,@charliecummings-n6e,UCOY-RUSFrUxvqU8uJHJ7iUw,1,2,6.0,0.0,3.0,0.9485,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Gemini and Becky, my favorite ❤❤❤"
UCOdvFJ9oQ-jAKqfsvpHSCaQ,@KellyDavis-hr9rv,UCOdvFJ9oQ-jAKqfsvpHSCaQ,1,2,9.0,0.0,0.0,0.3382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,This would match well with a violet eye shadow!
UCOimhu0QHYZ-_x5AV264kfw,@Atoloht,UCOimhu0QHYZ-_x5AV264kfw,1,4,7.0,0.0,6.0,0.8442,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Super model Cara ❤ forever Queen 👑
UCOt6Oe4jLk-CvfINcOyvBxw,@user-sd9tq2pv6z,UCOt6Oe4jLk-CvfINcOyvBxw,1,0,10.0,0.0,0.0,-0.296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No mention of how an allergy test can be done
UCOv9i7hco_1DUoAIJjS6slw,@rt-d2206,UCOv9i7hco_1DUoAIJjS6slw,1,6,8.0,0.0,0.0,0.8016,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Beautiful! 😍 What color cartridge did you use?
UCOx4zU9GS0Ld7QjC-He-zhg,@melindacisneros5675,UCOx4zU9GS0Ld7QjC-He-zhg,1,4,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What color ?
UCP-RtHHxvR2YmFzGyQrzzMQ,@mysteryfacts5337,UCP-RtHHxvR2YmFzGyQrzzMQ,1,0,2.0,0.0,0.0,0.8555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya ❤❤
UCPWIekwE2prIO_ANsifYZPw,@King_Colombia_Inc,UCPWIekwE2prIO_ANsifYZPw,1,0,12.0,0.0,0.0,-0.5859,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,That&#39;s hot. 🔥🔥 Stuntwomen who break through glass is absolutely scorching. 🥵🥵
UCP_2WuMVloolVuVOJItpZbw,@bomibambam,UCP_2WuMVloolVuVOJItpZbw,1,4,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"go Pia!!!!!!!!!!!! <a href=""https://www.youtube.com/watch?v=b2hKjZPwRsA&amp;t=595"">9:55</a>"
UCPcGYq9O0TdHFxxAPRcdUHQ,@upaliabeygoonawardena6717,UCPcGYq9O0TdHFxxAPRcdUHQ,1,3,12.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,When you mixed developer and colouring how long can use the mixture
UCPq7f8WwB87T6fskqE2cc-w,@AE-hb6hr,UCPq7f8WwB87T6fskqE2cc-w,1,2,1.0,0.0,0.0,0.4588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,😍
UCPrnVO6FolsxmtAHwK4B_AA,@HoldOnToHope2023,UCPrnVO6FolsxmtAHwK4B_AA,1,2,8.0,0.0,0.0,0.7412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cost? Thank you!!! Is it easy to use
UCPuTC9cire1qMQujfwBTcTA,@SandeepKumar-i6x1f,UCPuTC9cire1qMQujfwBTcTA,1,1,4.0,0.0,2.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rebecca Patricia Armstrong ❤
UCPvXYh7occ0oqq7JEJZ228A,@PP_Squad15,UCPvXYh7occ0oqq7JEJZ228A,1,1,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SHES THE DAUGHTER IN BARBIE?
UCQ-fZbfN0TPGKl2zlRLiX4w,@usamarketers,UCQ-fZbfN0TPGKl2zlRLiX4w,1,2,5.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,This product is really awosome
UCQ86PBKsHQcluot-alEHKgg,@KimGardnerpdx,UCQ86PBKsHQcluot-alEHKgg,1,4,7.0,0.0,0.0,0.8553,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Love the colors.  Your eyes look beautiful!
UCQ9oecEftZ0wViI4cpJpomg,@staceylingarcia6895,UCQ9oecEftZ0wViI4cpJpomg,1,2,16.0,0.0,22.0,0.8402,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Can content creators please start saying the shade they’re using 🙏🏼. It would be super helpful
UCQCnb7xmOvDN-F8kVh57dtg,@JessicaGarcia-ck7tp,UCQCnb7xmOvDN-F8kVh57dtg,1,4,12.0,0.0,1.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rebeca Armstrong belleza y elegancia felicidades preciosa te deseo lo mejor ❤❤❤
UCQG8I5KqYoQLjl_nYvZb5gw,@VanessaIvettePerezPerez-kg2px,UCQG8I5KqYoQLjl_nYvZb5gw,1,4,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Súper increíble!! Lo quiero
UCQL8ZK5paojz38Z06OsKEKw,@AncientVirgin,UCQL8ZK5paojz38Z06OsKEKw,3,8,3.3333333333333335,0.0,4.666666666666667,0.7636,0.11252630803505462,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,Welcome back Cara.❤
UCQOpZ5ak3Lw_CVTUwtDySZA,@jplima01,UCQOpZ5ak3Lw_CVTUwtDySZA,1,0,2.0,0.0,0.0,0.7845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Anittaaaaaa ❤🎉
UCQTLGUO1pWcXmuuo7GU3v5w,@DAGULrn,UCQTLGUO1pWcXmuuo7GU3v5w,1,0,34.0,0.0,2.0,-0.7569,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Returned my first unit as the color did not mix. Bought  a second unit ,  the coloring does not come out at all !  This is a  waste of money . Really disappointed ."
UCQWuZdPfix2PtPAbfStzHrA,@cherylholmes9636,UCQWuZdPfix2PtPAbfStzHrA,1,4,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I am about to make a purchase.
UCQnAgKUTVoetXzolEcHMv9Q,@Ainy-b1s,UCQnAgKUTVoetXzolEcHMv9Q,1,1,10.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,How many of u are here for Dhivya shri ....❤
UCQnbwXF66429yB9tDcQkAIQ,@jaspreetamatharu3438,UCQnbwXF66429yB9tDcQkAIQ,1,2,3.0,0.0,0.0,0.802,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Love it :)
UCQsDIdFDvYznrYd7pkyUU7Q,@ZeynepYilmaz-mj7wv,UCQsDIdFDvYznrYd7pkyUU7Q,1,4,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LES FANS D’ESRAAAAAAA
UCQtEPtVXj0puiu0mdMXaWrg,@TouseeKhan-z2t3l,UCQtEPtVXj0puiu0mdMXaWrg,1,0,2.0,0.0,14.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya rai❤❤❤
UCQwcULRlKTWHInMN4suAPKw,@ManvendraSingh-fu4oz,UCQwcULRlKTWHInMN4suAPKw,1,2,2.0,0.0,1.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya ❤❤❤
UCRCDu_FHADY-YkWdqBu4rFw,@Silly_Creatures,UCRCDu_FHADY-YkWdqBu4rFw,1,0,6.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,The face turned a sea-sick green...
UCREaIkUyP8JyBUpno4hKvuw,@leac0322,UCREaIkUyP8JyBUpno4hKvuw,1,3,7.0,0.0,0.0,0.5719,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rebecca Patricia Armstrong &amp; L&#39;Oréal Paris perfect
UCRFjSOY4664K7SIEDQZG89w,@Gulkhayo-j1d,UCRFjSOY4664K7SIEDQZG89w,1,1,14.0,0.0,0.0,0.8402,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I love L’Oreal Paris fashion week because there are many different types of beauty❤️
UCRMqq2HWPHLt8qTUs6N85Sw,@marciafulton245,UCRMqq2HWPHLt8qTUs6N85Sw,1,0,19.0,0.0,0.0,0.4019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I wondering if the color that comes out over the sink stains it… definitely a deciding factor for me
UCRR8eJZR2eHukWTJ2cN45UQ,@Beautiful-d3d2g,UCRR8eJZR2eHukWTJ2cN45UQ,2,3,7.5,0.0,4.0,0.9134,0.015839191898578648,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,"No one can be like her, god made on her Sunday, aishwarya looks stunning❤❤"
UCRWNf10jQj1sF05pIBAX94w,@s3ymii12,UCRWNf10jQj1sF05pIBAX94w,1,7,8.0,0.0,5.0,0.4588,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ESRA LA QUEEEN ELLE ÉTAIS INCROYABLE ELLE GÈRE😍🫶🏻
UCRfznMiUR76yq_548PDcKRQ,@TheRodrigos12,UCRfznMiUR76yq_548PDcKRQ,1,2,1.0,0.0,2.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PIA❤❤❤
UCRkTjLwT3qmpf2319uvfvCg,@gayathrinatarajan9845,UCRkTjLwT3qmpf2319uvfvCg,1,2,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shade
UCRqQUqHJl4DiRayJP8qAZYA,@majdalaalash,UCRqQUqHJl4DiRayJP8qAZYA,1,2,8.0,0.0,4.0,-0.3252,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Not true I have it , it&#39;s nothing"
UCRsXKb_FVIBoQZzfAfxm4SA,@yoghurtmyfeelings6951,UCRsXKb_FVIBoQZzfAfxm4SA,1,2,4.0,0.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,This is absolutely unnecessary
UCRx5DOlShSjYukIe4IhK_eQ,@amistadproperties3384,UCRx5DOlShSjYukIe4IhK_eQ,1,2,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What colors are you using on her?!
UCRyv__3zCBmBUus_Qb4Q0yg,@ShreyaRoy-or5kz,UCRyv__3zCBmBUus_Qb4Q0yg,1,4,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall nailed it
UCSDf-YHrGbe755m636ykM3g,@80sgirl083,UCSDf-YHrGbe755m636ykM3g,1,2,7.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,But you also see the video pause
UCSPeYIsVh9cSDdVbx1J2RxA,@Christunse,UCSPeYIsVh9cSDdVbx1J2RxA,1,2,17.0,0.0,0.0,0.7335,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I cannot stop looking at your gorgeous eyes! What are the products used on your eyes? &lt;3
UCS_BVb0JMG-ADGWDb3bjmeA,@KJRIEHL,UCS_BVb0JMG-ADGWDb3bjmeA,1,2,19.0,0.0,0.0,-0.4019,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I wanted to love this tool, but it, as others stated, is bulky and wasted a lot of product."
UCSuFPh8k26dL0esPF37swGQ,@arian9732,UCSuFPh8k26dL0esPF37swGQ,1,3,5.0,0.0,6.0,0.6705,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"She is alive, it&#39;s good"
UCTFOVZHQL5LF9Z_nnySVNpg,@Yinlism,UCTFOVZHQL5LF9Z_nnySVNpg,1,3,19.0,0.0,1.0,0.9274,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Never in my life i see i thought I did see aishwarya rai and gemin in one frame arghh❤❤❤
UCTLDcz9k3EVGA8MOMWpdAtQ,@เจนณรงค์หมัดเจะเร๊ะ-ศ1ร,UCTLDcz9k3EVGA8MOMWpdAtQ,3,2,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,เปลี่ยนทอมเป็นเทอได้ประ
UCTOZZVH-mzNBLBNAoa_LNyw,@androlopes5303,UCTOZZVH-mzNBLBNAoa_LNyw,1,0,2.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Anittaaaaaa ❤
UCTOru1gshxoX2toOxH4WCYw,@sellingsolutions2023,UCTOru1gshxoX2toOxH4WCYw,1,3,19.0,0.0,0.0,0.5859,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Well, I wondered what the adapter was for. It&#39;s definitely not in the instructions that came in the box."
UCTTHzAXsV_URyKzOh5oJ2VQ,@Vlogsbybeach,UCTTHzAXsV_URyKzOh5oJ2VQ,1,2,1.0,0.0,1.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,❤
UCTkVmobUtF9Ks64inEh-QdQ,@katiepeter8794,UCTkVmobUtF9Ks64inEh-QdQ,1,0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,You&#39;re gorgeous&lt;3
UCTpN0rfwBSGXWxnwea7pylQ,@Youthhogaurav,UCTpN0rfwBSGXWxnwea7pylQ,1,0,6.0,0.0,0.0,0.949,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kendall make really worth it 🎉❤🥰
UCTqfbdjR8K77Q0bS8yXSA8g,@andreawill7015,UCTqfbdjR8K77Q0bS8yXSA8g,1,4,12.0,0.0,0.0,0.9716,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Iris Berben, Heidi Klum, Lena Gercke and........ Jane &quot;the great one&quot; Fonda❤❤❤❤"
UCUDEB3FxbPQ6QC44D5NwgTg,@reetsurje12,UCUDEB3FxbPQ6QC44D5NwgTg,1,2,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aswariya s pia divya
UCUQv40AaDBvuF5zQfdWNDPw,@mommybeauty0374,UCUQv40AaDBvuF5zQfdWNDPw,1,4,22.0,0.0,0.0,-0.7242,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i want to try this so bad and the concealer!! ive seen the concealer commercial with Manny MUA and Jaclynn Hill! &lt;3
UCUrlTQSd5-Wq4pUfgMLq1Sw,@Yourworstnight-mare,UCUrlTQSd5-Wq4pUfgMLq1Sw,1,2,2.0,0.0,3.0,0.7184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Her eyes😍😍
UCUxoIDx6XEY5gef1dW0G2Aw,@WhoYou-v6f,UCUxoIDx6XEY5gef1dW0G2Aw,1,1,7.0,0.0,4.0,0.7096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gemini ♊😭 Proud of u my boy🫶💗
UCV1XsSjqnVBYDaLHYXElOdQ,@Sniper_Queenn,UCV1XsSjqnVBYDaLHYXElOdQ,1,3,8.0,0.0,8.0,0.4404,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,its good to see some actresses joining &lt;3
UCV3HbpdS5S8nJq7ljDMLkkw,@RuchiSingh-n1k,UCV3HbpdS5S8nJq7ljDMLkkw,1,1,22.0,0.0,0.0,0.9582,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This L’Oreal Paris Fashion week 2025 was absolutely breathtaking <br> Such an amazing showcase of beauty, fashion, and creativity. Absolutely loved it!"
UCV7BNtGzOFwMtW2wE7sieGw,@RavenWolf2moons,UCV7BNtGzOFwMtW2wE7sieGw,1,2,3.0,0.0,0.0,0.9571,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,❤i ❤❤❤❤❤love L&#39;ORÉAL
UCV8xCGu4XZMsyHy0ng79clQ,@kathrynlundgren7618,UCV8xCGu4XZMsyHy0ng79clQ,1,0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Where can I buy one?
